Unnamed: 0,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,Genre
2616,Dimitri Vegas & Like Mike,Say My Name,Say My Name,single,0.729,0.788,10.0,-4.832,0.0908,0.0703,0.0,0.115,0.857,118.039,159536.0,Dimitri Vegas & Like Mike | Live At Tomorrowland 2022 Mainstage (FULL SET HD),Dimitri Vegas & Like Mike,3877674.0,50981.0,1627.0,False,True,146207284.0,R&B
2617,Dimitri Vegas & Like Mike,Fuego,Fuego,single,0.704,0.718,1.0,-5.243,0.0527,0.144,0.0,0.0541,0.475,95.94,199358.0,Dimitri Vegas & Like Mike | Live At Tomorrowland 2022 Mainstage (FULL SET HD),Dimitri Vegas & Like Mike,3877674.0,50981.0,1627.0,False,True,11479086.0,electronic
2618,Dimitri Vegas & Like Mike,Instagram,Instagram,single,0.765,0.906,8.0,-2.097,0.0965,0.125,0.0,0.423,0.95,96.071,184558.0,Dimitri Vegas & Like Mike | Live At Tomorrowland 2022 Mainstage (FULL SET HD),Dimitri Vegas & Like Mike,3877674.0,50981.0,1627.0,False,True,280789051.0,electronic
2619,Dimitri Vegas & Like Mike,Sweet Caroline,Sweet Caroline,single,0.302,0.8,11.0,-4.032,0.0376,0.00596,5.16e-05,0.142,0.328,149.939,214492.0,Dimitri Vegas & Like Mike | Live At Tomorrowland 2022 Mainstage (FULL SET HD),Dimitri Vegas & Like Mike,3877674.0,50981.0,1627.0,False,True,4096818.0,pop
2620,Dimitri Vegas & Like Mike,Feel Your Love,Feel Your Love,single,0.693,0.729,8.0,-5.317,0.0477,0.0159,0.217,0.145,0.408,125.035,192000.0,Dimitri Vegas & Like Mike | Live At Tomorrowland 2022 Mainstage (FULL SET HD),Dimitri Vegas & Like Mike,3877674.0,50981.0,1627.0,False,True,33148746.0,pop
2621,Dimitri Vegas & Like Mike,Get in Trouble (So What),Get in Trouble (So What),single,0.558,0.99,1.0,-3.877,0.128,0.000206,0.376,0.0797,0.0738,138.074,161739.0,Dimitri Vegas & Like Mike | Live At Tomorrowland 2022 Mainstage (FULL SET HD),Dimitri Vegas & Like Mike,3877674.0,50981.0,1627.0,False,True,44327865.0,electronic
2622,Dimitri Vegas & Like Mike,Because The Night,Because The Night,single,0.387,0.906,11.0,-5.353,0.0781,0.0463,5.07e-05,0.398,0.334,143.039,201330.0,Dimitri Vegas & Like Mike | Live At Tomorrowland 2022 Mainstage (FULL SET HD),Dimitri Vegas & Like Mike,3877674.0,50981.0,1627.0,False,True,11975748.0,electronic
2623,Dimitri Vegas & Like Mike,Rampage (Free Fire Rampage Theme Song),Rampage (Free Fire Rampage Theme Song),single,0.571,0.757,11.0,-5.892,0.0334,0.00114,0.729,0.15,0.176,138.982,159640.0,Dimitri Vegas & Like Mike | Live At Tomorrowland 2022 Mainstage (FULL SET HD),Dimitri Vegas & Like Mike,3877674.0,50981.0,1627.0,False,True,19554087.0,electronic
2624,Dimitri Vegas & Like Mike,Happy Together - Toneshifterz Remix,Happy Together (Toneshifterz Remix),single,0.527,0.926,6.0,-2.228,0.0398,0.00878,0.0112,0.139,0.202,149.96,173400.0,Dimitri Vegas & Like Mike | Live At Tomorrowland 2022 Mainstage (FULL SET HD),Dimitri Vegas & Like Mike,3877674.0,50981.0,1627.0,False,True,946557.0,electronic
2625,Gustavo Cerati,Crimen,Ahí Vamos,album,0.537,0.502,4.0,-8.406,0.025,0.44,0.0709,0.199,0.288,80.511,232027.0,Gustavo Cerati - Crimen (Official VIdeo),GustavoCeratiVEVO,124935203.0,483628.0,17875.0,True,True,206609879.0,alternative rock
2626,Gustavo Cerati,Adiós,Ahí Vamos,album,0.495,0.596,2.0,-5.45,0.024,0.14,0.00316,0.114,0.284,94.119,233747.0,"Gustavo Cerati ""Adiós"" (Official Video)",Gustavo Cerati,104649971.0,405883.0,14619.0,True,True,138405935.0,alternative rock
2627,Gustavo Cerati,Puente,Bocanada,album,0.444,0.471,10.0,-9.107,0.0322,0.00161,0.00159,0.14,0.205,76.335,273800.0,Gustavo Cerati - Puente (Official Video),GustavoCeratiVEVO,82721258.0,260352.0,11315.0,True,True,128622193.0,rock
2628,Gustavo Cerati,Deja Vu,Fuerza Natural,album,0.491,0.862,5.0,-7.573,0.0365,8.91e-05,0.00258,0.185,0.271,138.956,204920.0,Gustavo Cerati - Deja Vu (Official Video),GustavoCeratiVEVO,19641740.0,63960.0,2958.0,True,True,92059705.0,alternative rock
2629,Gustavo Cerati,Lago en el Cielo,Ahí Vamos,album,0.539,0.833,7.0,-5.717,0.0322,0.00173,0.0397,0.315,0.573,128.007,308947.0,Gustavo Cerati - Lago en el Cielo (Official Video),GustavoCeratiVEVO,16949142.0,93738.0,4282.0,True,True,66799223.0,alternative rock
2630,Gustavo Cerati,Cactus,Fuerza Natural,album,0.665,0.411,9.0,-10.155,0.0273,0.801,0.0699,0.112,0.284,134.982,234760.0,VIDEO OFICIAL GUSTAVO CERATI CACTUS 2009.flv,sykesrep2010,593882.0,3861.0,190.0,False,False,68614189.0,alternative rock
2631,Gustavo Cerati,Me Quedo Aquí,Ahí Vamos,album,0.602,0.819,4.0,-6.219,0.0316,0.0811,0.000636,0.565,0.389,117.004,217107.0,Gustavo Cerati - Me quedo aquí (Official Video),Gustavo Cerati,23448466.0,109372.0,5371.0,True,True,40878674.0,alternative rock
2632,Gustavo Cerati,Tu Locura,Canciones Elegidas 93-04,compilation,0.453,0.607,7.0,-6.722,0.0261,0.0647,0.000219,0.211,0.221,144.921,149880.0,Gustavo Cerati - Tu Locura,h00ligan55,11455306.0,29340.0,1222.0,False,False,19033072.0,alternative rock
2633,Gustavo Cerati,Te Llevo para Que Me Lleves,Amor Amarillo,album,0.646,0.596,11.0,-12.475,0.028,0.0641,0.294,0.342,0.457,130.151,224093.0,GUSTAVO CERATI -  Te llevo para que me lleves (Official Video),Gustavo Cerati,18713809.0,75408.0,0.0,True,True,38844224.0,pop
2634,Gustavo Cerati,Magia,Fuerza Natural,album,0.571,0.793,4.0,-7.1,0.028,0.00145,0.0053,0.153,0.379,119.939,268773.0,Gustavo Cerati - Magia (Videoclip),Bocanada GC,5712.0,220.0,19.0,False,False,35720949.0,alternative rock
2636,DMX,Party Up,...And Then There Was X,album,0.51,0.931,11.0,-3.302,0.347,0.0738,0.0,0.5,0.53,201.936,268867.0,"DMX - Party Up (Up In Here) (Enhanced Video, Edited)",DMXVEVO,156718264.0,1357932.0,37702.0,True,True,261177122.0,hip hop
2637,DMX,Where The Hood At,Grand Champ,album,0.537,0.948,8.0,-3.063,0.355,0.151,0.0,0.356,0.792,186.151,286267.0,DMX - Where The Hood At? (Dirty) (Music Video) HQ,Unearthed Sound,123161524.0,1253211.0,54671.0,False,False,250231948.0,hip hop
2638,DMX,Ruff Ryders' Anthem,It's Dark And Hell Is Hot,album,0.88,0.577,10.0,-8.093,0.302,0.0564,1.02e-06,0.201,0.74,90.991,214440.0,DMX - Ruff Ryders' Anthem,DMXVEVO,196072118.0,1345975.0,58065.0,True,True,160127172.0,hip hop
2639,DMX,Go To Sleep,Cradle 2 The Grave,compilation,0.571,0.861,7.0,-2.696,0.383,0.00172,0.0,0.317,0.372,179.815,282027.0,Eminem-Go To Sleep Ft Obie Trice And DMX (Music Video),DarkAgeFilmsVevo,4219663.0,42231.0,1530.0,False,False,81742437.0,hip hop
2640,DMX,What These Bitches Want,...And Then There Was X,album,0.672,0.837,1.0,-5.947,0.315,0.106,0.0,0.194,0.703,167.289,253040.0,DMX - What They Really Want (Official Music Video) ft. Sisqo,DMXVEVO,81234052.0,581695.0,23682.0,True,True,44145850.0,hip hop
2641,DMX,Ruff Ryders' Anthem - Re-Recorded,Greatest Hits with a Twist - Deluxe Edition,compilation,0.867,0.796,6.0,-4.73,0.0693,0.202,0.0,0.0838,0.776,92.766,231040.0,DMX - Ruff Ryders' Anthem,DMXVEVO,196072118.0,1345975.0,58065.0,True,True,97373842.0,hip hop
2642,DMX,What's My Name,...And Then There Was X,album,0.647,0.98,7.0,-3.463,0.356,0.0301,8.56e-05,0.045,0.399,188.309,232333.0,DMX - What's My Name?,DMXVEVO,35781372.0,210559.0,11113.0,True,True,27777626.0,hip hop
2643,DMX,Slippin',"Flesh Of My Flesh, Blood Of My Blood",album,0.475,0.576,10.0,-8.061,0.397,0.0421,0.0,0.933,0.555,87.33,305467.0,DMX - Slippin',DMXVEVO,87240241.0,701408.0,47905.0,True,True,40516656.0,hip hop
2644,DMX,We Right Here,The Great Depression,album,0.67,0.675,9.0,-5.637,0.196,0.00529,3.14e-06,0.312,0.686,185.903,267707.0,DMX - We Right Here,DMXVEVO,38189240.0,225046.0,10264.0,True,True,27410550.0,hip hop
2645,Tech N9ne,Face Off,ASIN9NE,album,0.693,0.935,8.0,-4.323,0.224,0.18,0.0,0.179,0.391,80.882,219802.0,"Tech N9ne - Face Off (feat. Joey Cool, King Iso & Dwayne Johnson) | Official Music Video",Strange Music Inc,69482261.0,2206304.0,69398.0,True,True,153496615.0,hip hop
2646,Tech N9ne,Like I Ain't,N9NA,album,0.97,0.71,4.0,-5.262,0.195,0.393,0.0,0.138,0.777,116.03,222905.0,Tech N9ne - Like I Ain't - Official Music Video,Strange Music Inc,28236772.0,343002.0,11339.0,True,True,70676571.0,hip hop
2647,Tech N9ne,Erbody But Me,The Storm (Deluxe Edition),album,0.823,0.705,10.0,-4.73,0.282,0.0274,0.0,0.0919,0.836,186.12,197053.0,"Tech N9ne - Erbody But Me ft. Krizz Kaliko, Bizzy",TechN9neVEVO,62859703.0,438843.0,5539.0,True,True,65038713.0,hip hop
2648,Tech N9ne,Caribou Lou,Everready,album,0.784,0.815,1.0,-2.703,0.298,0.127,0.0,0.0758,0.559,178.119,271813.0,Tech 9ine caribou Lou official video,SmilyError777,13003.0,192.0,7.0,False,False,105998435.0,hip hop
2649,Tech N9ne,Hood Go Crazy,Special Effects,album,0.912,0.644,11.0,-6.63,0.288,0.00714,0.0,0.107,0.492,95.999,225040.0,"Tech N9ne - Hood Go Crazy ft. B.o.B., 2 Chainz",TechN9neVEVO,38922850.0,283957.0,3724.0,True,True,111789398.0,hip hop
2650,Tech N9ne,Red Kingdom,Red Kingdom,single,0.804,0.666,9.0,-5.41,0.0646,0.366,0.0,0.106,0.32,100.042,141715.0,Tech N9ne - Red Kingdom | Official Audio,Strange Music Inc,11589952.0,132096.0,9870.0,True,True,36032283.0,hip hop
2652,Tech N9ne,The Beast,Everready,album,0.703,0.909,5.0,-4.205,0.46,0.287,0.0,0.401,0.777,204.208,219573.0,Tech N9ne - The Beast | OFFICIAL AUDIO,Strange Music Inc,14181816.0,80323.0,1800.0,True,True,61599349.0,hip hop
2653,Tech N9ne,Fragile,Something Else,album,0.715,0.468,2.0,-7.664,0.147,0.0994,0.0,0.125,0.673,194.902,236373.0,"Tech N9ne - Fragile (Director's Cut) ft. ¡MAYDAY!, Kendall Morgan, Kendrick Lamar",TechN9neVEVO,14080890.0,130982.0,2497.0,True,True,65936286.0,hip hop
2654,Tech N9ne,RED,RED,single,0.725,0.872,2.0,-3.952,0.281,0.11,0.0,0.0678,0.25,94.968,179750.0,GAWNE x Tech N9ne - RED (Official Video),GAWNE,120825.0,7495.0,712.0,True,True,557385.0,hip hop
2655,The Jackson 5,I Want You Back,Diana Ross Presents The Jackson 5,album,0.469,0.538,8.0,-13.559,0.0571,0.305,0.00012,0.37,0.886,196.605,176333.0,I Want You Back - The Jackson 5,IBeLovinTheJ5,106452620.0,980716.0,41075.0,False,False,715909325.0,soul
2656,The Jackson 5,Santa Claus Is Coming To Town,Christmas Album,album,0.692,0.762,0.0,-4.867,0.0342,0.424,1.27e-05,0.181,0.961,146.673,144013.0,Jackson 5 - Santa Claus Is Coming To Town (Official Video),Classic Motown,698062.0,3392.0,115.0,False,False,244082002.0,blues
2657,The Jackson 5,I Saw Mommy Kissing Santa Claus,Christmas Album,album,0.583,0.712,3.0,-8.222,0.0538,0.263,1.02e-06,0.817,0.614,128.897,181267.0,Jackson 5 - I Saw Mommy Kissing Santa Claus (Official Video),Classic Motown,3384785.0,22103.0,680.0,False,False,155540579.0,blues
2658,The Jackson 5,ABC,ABC,album,0.572,0.786,8.0,-8.469,0.0642,0.519,0.00093,0.11,0.952,188.115,174867.0,The Jackson 5 - ABC,Czikes,47184225.0,297997.0,14805.0,False,False,336317051.0,blues
2660,The Jackson 5,Who's Lovin' You,Diana Ross Presents The Jackson 5,album,0.247,0.307,7.0,-13.16,0.0371,0.648,2.43e-05,0.281,0.403,161.982,235640.0,Jackson 5 Who's Loving You (official video clip),eisbrandei,694867.0,3567.0,272.0,False,False,101536657.0,soul
2661,The Jackson 5,Dancing Machine,Dancing Machine,album,0.776,0.794,6.0,-7.722,0.0723,0.133,2.35e-05,0.689,0.845,109.277,161813.0,Dancing Machine-The Jackson 5 - High Quality,Cramp,2690201.0,31450.0,1732.0,False,False,27498955.0,disco
2662,The Jackson 5,Frosty The Snowman,Christmas Album,album,0.673,0.62,0.0,-8.477,0.0293,0.455,0.0,0.0925,0.943,119.664,159413.0,Jackson 5 - Frosty The Snowman (Official Visualizer),Classic Motown,7089.0,48.0,4.0,False,False,19376196.0,blues
2663,The Jackson 5,The Love You Save,ABC,album,0.76,0.745,0.0,-8.509,0.0434,0.362,0.0,0.156,0.921,113.729,179307.0,"The Jackson 5 ""The Love You Save"" on The Ed Sullivan Show",The Ed Sullivan Show,2058366.0,23623.0,1582.0,False,True,31351628.0,blues
2664,The Jackson 5,All I Do Is Think Of You,Moving Violation,album,0.545,0.642,8.0,-6.535,0.0379,0.571,3.44e-06,0.0881,0.511,121.654,192813.0,The Jackson 5 - All I Do Is Think Of You (Official Music Video) HD,The Jacksons Music,73509.0,2395.0,7.0,False,False,12988789.0,soul
2667,Aretha Franklin,(You Make Me Feel Like) A Natural Woman,Lady Soul (With Bonus Selections),album,0.603,0.271,5.0,-10.083,0.0284,0.679,0.0,0.141,0.405,110.89,165333.0,Aretha Franklin - (You Make Me Feel Like) A Natural Woman (Official Lyric Video),Aretha Franklin,4291835.0,56346.0,2083.0,True,True,164794358.0,soul
2669,Aretha Franklin,I Knew You Were Waiting (For Me),ARETHA,album,0.705,0.842,9.0,-6.171,0.0503,0.231,0.0,0.382,0.712,107.931,240120.0,"George Michael, Aretha Franklin - I Knew You Were Waiting (For Me) (Official Video)",georgemichaelVEVO,46592929.0,245937.0,15650.0,True,True,98857291.0,soul
2671,Aretha Franklin,Chain of Fools,Lady Soul (With Bonus Selections),album,0.721,0.567,10.0,-9.516,0.0389,0.221,0.0,0.465,0.914,116.643,167067.0,Aretha Franklin - Chain of Fools (Official Lyric Video),Aretha Franklin,1509055.0,21928.0,345.0,True,True,72821191.0,soul
2672,Aretha Franklin,Son of a Preacher Man,This Girl's in Love with You,album,0.474,0.473,2.0,-11.454,0.0601,0.545,1.25e-06,0.0356,0.561,77.583,199267.0,Aretha Franklin: Son of a preacher man,Britt Vio,921928.0,5928.0,320.0,False,False,77276058.0,soul
2673,Aretha Franklin,Day Dreaming,"Young, Gifted and Black",album,0.463,0.273,0.0,-15.364,0.074,0.907,0.000367,0.101,0.293,146.426,239960.0,Aretha Franklin - Day Dreaming (Official Lyric Video),Aretha Franklin,655670.0,13362.0,333.0,True,True,31691742.0,soul
2674,Aretha Franklin,Think,The Blues Brothers Original Motion Picture Soundtrack,album,0.653,0.836,5.0,-5.594,0.188,0.495,0.000232,0.24,0.713,128.628,195307.0,Aretha Franklin - Think (feat. The Blues Brothers) - 1080p Full HD,Juanjo de Goya,22556812.0,144558.0,4336.0,False,False,21118796.0,soul
2675,Cyndi Lauper,Girls Just Want to Have Fun,She's So Unusual,album,0.71,0.799,6.0,-4.897,0.0328,0.22,0.000602,0.349,0.725,120.372,238267.0,Cyndi Lauper - Girls Just Want To Have Fun (Official Video),CyndiLauperVEVO,1148359245.0,5607874.0,169115.0,True,True,807461121.0,pop
2676,Cyndi Lauper,Time After Time,She's So Unusual,album,0.726,0.449,0.0,-9.206,0.0286,0.487,1.34e-06,0.0824,0.294,130.388,241333.0,Cyndi Lauper - Time After Time (Official HD Video),CyndiLauperVEVO,473942502.0,2118208.0,68822.0,True,True,552756900.0,pop
2677,Cyndi Lauper,True Colors,True Colors,album,0.397,0.207,0.0,-13.155,0.0331,0.701,3.07e-05,0.116,0.268,171.282,227600.0,Cyndi Lauper - True Colors (Official HD Video),CyndiLauperVEVO,142103239.0,821583.0,27260.0,True,True,196529760.0,rock
2678,Cyndi Lauper,All Through the Night,She's So Unusual,album,0.573,0.65,8.0,-5.934,0.0257,0.201,1.58e-06,0.048,0.346,95.1,272840.0,Cyndi Lauper - All Through the Night (Official Audio),CyndiLauperVEVO,18104504.0,145157.0,6021.0,True,True,40646897.0,pop
2679,Cyndi Lauper,I Drove All Night,A Night To Remember,album,0.703,0.706,8.0,-10.637,0.0302,0.233,0.00109,0.585,0.766,131.067,251507.0,Cyndi Lauper - I Drove All Night (Video),CyndiLauperVEVO,26462997.0,167082.0,8646.0,True,True,39411843.0,rock
2680,Cyndi Lauper,She Bop,She's So Unusual,album,0.583,0.891,9.0,-4.565,0.0345,0.00088,0.000163,0.103,0.814,136.794,229267.0,Cyndi Lauper - She Bop (Official HD Video),CyndiLauperVEVO,23751845.0,111190.0,6606.0,True,True,17532257.0,pop
2681,Cyndi Lauper,Gonna Be You (feat. Gloria Estefan and Debbie Harry),Gonna Be You (feat. Gloria Estefan and Debbie Harry),single,0.742,0.642,5.0,-4.137,0.0283,0.163,0.0,0.14,0.762,97.055,178676.0,Gonna Be You (feat. Gloria Estefan and Debbie Harry),Various Artists - Topic,22280.0,565.0,0.0,True,True,224394.0,rock
2682,Cyndi Lauper,"The Goonies 'R' Good Enough - From ""The Goonies"" Soundtrack",The Essential Cyndi Lauper,compilation,0.711,0.885,1.0,-5.193,0.0389,0.16,5.9e-05,0.0752,0.947,139.402,218333.0,Cyndi Lauper - The Goonies 'r' Good Enough (Music Video),The Philosophy Of X,395119.0,5513.0,177.0,False,False,28447124.0,pop
2683,Cyndi Lauper,Money Changes Everything,She's So Unusual,album,0.594,0.883,6.0,-4.013,0.0375,0.0186,6.14e-05,0.331,0.706,120.465,305560.0,Cyndi Lauper - Money Changes Everything (Live),CyndiLauperVEVO,19305047.0,88785.0,4739.0,True,True,9193008.0,pop
2684,Cyndi Lauper,Change of Heart,True Colors,album,0.706,0.847,1.0,-6.134,0.0831,0.226,0.000104,0.0632,0.495,119.768,264773.0,Cyndi Lauper - Change Of Heart (Video),CyndiLauperVEVO,11758026.0,77042.0,3241.0,True,True,6279508.0,rock
2685,Andrés Calamaro,Flaca,Alta Suciedad,album,0.739,0.745,7.0,-6.658,0.0267,0.21,0.0135,0.127,0.949,109.326,277653.0,Andrés Calamaro - Flaca (Videoclip Oficial),Warner Music Spain,250740290.0,784931.0,22620.0,True,True,306003111.0,rock
2686,Andrés Calamaro,Aunque no sea conmigo,Hijos del pueblo,album,0.461,0.715,4.0,-6.246,0.0281,0.458,1.56e-05,0.719,0.455,86.09,212560.0,Aunque no sea conmigo,Andrés Calamaro - Topic,1902044.0,16474.0,119.0,True,True,139132047.0,rock
2687,Andrés Calamaro,La parte de adelante,Honestidad Brutal,album,0.591,0.777,9.0,-6.307,0.0401,0.494,0.0,0.383,0.621,123.264,261627.0,Andres Calamaro - La Parte De Adelante (Video clip),Warner Music Spain,10834502.0,26352.0,685.0,True,True,67205627.0,rock
2688,Andrés Calamaro,Te quiero igual,Honestidad Brutal,album,0.532,0.884,7.0,-4.941,0.0398,0.148,6.76e-06,0.154,0.781,128.074,235560.0,Andres Calamaro - Te quiero igual (Video clip),Warner Music Spain,16501602.0,42244.0,984.0,True,True,81472991.0,rock
2689,Andrés Calamaro,Mil Horas,Rock en Español Otro Más,compilation,0.703,0.575,7.0,-8.675,0.049,0.075,0.0,0.128,0.829,100.402,167560.0,Mil horas - Andrés Calamaro,tecnica281,58146682.0,218836.0,4894.0,False,False,56593196.0,rock
2690,Andrés Calamaro,Loco,Alta Suciedad,album,0.647,0.853,4.0,-7.075,0.0286,0.225,0.00505,0.261,0.781,108.698,217373.0,Andres Calamaro - Loco (Videoclip Oficial),Warner Music Spain,36836810.0,114144.0,3732.0,True,True,43160639.0,rock
2692,Andrés Calamaro,Mi gin tonic,La lengua popular,album,0.672,0.865,7.0,-5.309,0.0273,0.0243,0.0,0.079,0.898,119.992,173320.0,Andres Calamaro - Mi gin tonic (video clip),Warner Music Spain,12685107.0,34388.0,1136.0,True,True,12364133.0,rock
2693,Andrés Calamaro,Crímenes perfectos,Alta Suciedad,album,0.55,0.413,9.0,-9.489,0.0269,0.359,0.000102,0.118,0.401,124.918,264840.0,Andrés Calamaro - Crímenes perfectos,Cheskoslavia,5700782.0,25313.0,816.0,False,False,45213507.0,rock
2694,Andrés Calamaro,Hong Kong,El Madrileño,album,0.649,0.376,4.0,-7.528,0.039,0.0626,2.72e-05,0.0911,0.434,97.848,203507.0,"C. Tangana, Andrés Calamaro - Hong Kong (Video Oficial)",CTanganaVEVO,8464880.0,128106.0,3727.0,True,True,26421597.0,pop
2695,Mary J. Blige,Family Affair,No More Drama,album,0.911,0.551,8.0,-3.75,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,265867.0,Mary J. Blige - Family Affair (Official Music Video),MaryJBligeVEVO,414588236.0,2079943.0,31831.0,True,True,319662226.0,blues
2696,Mary J. Blige,Be Without You - Kendu Mix,The Breakthrough,album,0.726,0.7,2.0,-5.881,0.0998,0.0717,0.0,0.262,0.673,146.559,246333.0,Mary J. Blige - Be Without You (Kendu Mix),DJ Negraes,52677.0,856.0,7.0,False,False,162374584.0,blues
2697,Mary J. Blige,Mr. Wrong,My Life II...The Journey Continues (Act 1),album,0.694,0.674,0.0,-4.991,0.164,0.202,1.22e-05,0.138,0.46,143.067,241867.0,Mary J. Blige - Mr. Wrong ft. Drake,MaryJBligeVEVO,154321279.0,894538.0,19129.0,True,True,35251079.0,soul
2698,Mary J. Blige,One,The Breakthrough,album,0.344,0.874,0.0,-3.161,0.0777,0.0841,0.0,0.129,0.269,185.888,260467.0,"Mary J. Blige, U2 - One (Official Music Video)",MaryJBligeVEVO,194177739.0,692197.0,21084.0,True,True,72692874.0,blues
2699,Mary J. Blige,Real Love,What's The 411?,album,0.769,0.781,0.0,-5.472,0.0797,0.119,0.000371,0.0506,0.826,95.02,269973.0,Mary J  blige - Real Love,feenin4jodeci,18125482.0,97170.0,3215.0,False,False,77038414.0,soul
2700,Mary J. Blige,I Can Love You,Share My World,album,0.635,0.614,7.0,-7.165,0.197,0.0179,0.000201,0.415,0.736,174.213,286400.0,Mary J. Blige - I Can Love You (Official Music Video) ft. Lil' Kim,MaryJBligeVEVO,5861535.0,70837.0,1573.0,True,True,29107190.0,blues
2701,Mary J. Blige,Mary Jane (All Night Long),My Life,album,0.784,0.298,5.0,-9.56,0.0542,0.125,3.19e-05,0.0678,0.846,87.172,279240.0,Mary Jane (All Night Long),Mary J. Blige - Topic,7263986.0,119218.0,529.0,True,True,45961473.0,soul
2702,Mary J. Blige,As,Ladies And Gentlemen... The Best Of George Michael,compilation,0.667,0.736,8.0,-8.168,0.191,0.135,0.0,0.203,0.766,93.193,282040.0,"George Michael, Mary J. Blige - As (Official Video)",georgemichaelVEVO,25716226.0,142739.0,6549.0,True,True,61676939.0,soul
2704,Mary J. Blige,Be Happy,My Life,album,0.682,0.739,10.0,-8.504,0.0763,0.129,0.0,0.252,0.685,92.894,349560.0,Mary J. Blige - Be Happy (Official Matt X Version),MaryJBligeVEVO,8357745.0,82518.0,2503.0,True,True,30172730.0,soul
2705,Andrea Bocelli,Con te partirò,Bocelli (Remastered),album,0.241,0.367,7.0,-7.95,0.0311,0.844,0.00279,0.0873,0.302,135.267,250984.0,"Andrea Bocelli - Con Te Partirò - Live From Piazza Dei Cavalieri, Italy / 1997",AndreaBocelliVEVO,57057668.0,601662.0,17411.0,True,True,114681266.0,pop
2706,Andrea Bocelli,Perfect Symphony (Ed Sheeran & Andrea Bocelli),Perfect Symphony (Ed Sheeran & Andrea Bocelli),single,0.544,0.417,8.0,-4.387,0.0247,0.586,0.0,0.085,0.207,95.156,265363.0,Ed Sheeran - Perfect Symphony [with Andrea Bocelli] (Official Music Video),Ed Sheeran,454581312.0,3215310.0,91468.0,True,True,160120770.0,pop
